Commune,proportion23_6,prop_acc_autouroute,age,Hiver,Automne,Printemps,Ete,Plein_jour,Crepuscule_ou_aube,Nuit_s_eclairage_public,Nuit_a_eclairage_public_n_allume,Nuit_a_eclairage_public_allume,M,F,Conducteur,Passager,Pieton,prop_acc_deux_roues,prop_acc_quatre_roues,prop_acc_bus_train,Superficie,prop_chaumage,prop_actif,score_norm,score_bin,score_multi
76400,0.5,0.0,33.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.08,0.046104195481788846,0.38589211618257263,0.25355180681150685,0,1
33099,0.0,0.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,8.78,0.034551769719302586,0.44928091552790633,0.2839150591867106,0,1
51097,0.0,0.5,21.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,23.93,0.02857142857142857,0.49714285714285716,0.17462954231800892,0,1
33072,0.0,0.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,6.04,0.07024793388429751,0.45041322314049376,0.2839150591867106,0,1
77285,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.34,0.07832298128805852,0.44666520152606976,0.2839150591867106,0,1
55150,0.0,0.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.14,0.08714088616203071,0.46653060446345107,0.2519371746949009,0,1
29015,0.0,0.0,44.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.33,0.33,0.0,28.31,0.0248237407179047,0.4586750273558317,0.4430626802022583,1,2
14220,0.11,0.0,41.0,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,11.0,3.0,5.0,0.0,1.0,0.0,3.57,0.0556269437453655,0.3362466265670098,0.6638494514448314,1,2
13043,0.0,0.29,37.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,12.0,2.0,0.0,0.08,0.75,0.0,8.64,0.057246889855365635,0.4774957014261151,0.680709919779962,1,3
63178,0.0,0.0,62.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.25,5.0,0.0,3.0,0.2,0.8,0.0,19.69,0.06875932825991436,0.4587746161718201,0.5509762438278301,1,2
17093,0.0,0.0,24.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,1.0,0.0,0.4,0.6,0.0,15.67,0.051937274299636065,0.3943833707192787,0.6641429573890283,1,2
54045,0.0,0.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.67,0.33,0.0,10.81,0.04843797404540115,0.4684242047466028,0.35462826976580825,0,2
81311,0.0,0.0,60.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,27.42,0.047816562155825824,0.4767994340680922,0.39634056454435923,0,2
73329,0.0,0.0,64.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,4.62,0.049816480786385405,0.5266166989832914,0.07892226449349798,0,1
49008,0.0,0.0,46.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.75,0.0,40.97,0.04989154013015188,0.46746203904555317,0.5398348833750377,1,2
67025,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,15.23,0.047457356415430765,0.5622614306999432,0.5161153094711983,1,2
66174,0.0,0.0,30.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,5.0,0.0,0.0,0.6,0.4,0.0,10.79,0.07165658934467885,0.48246996664992,0.427375326564528,1,2
77180,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,12.76,0.03433402300073357,0.45863872576321,0.5578602786674944,1,2
76146,0.0,0.5,36.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,1.0,0.0,26.3,0.0430980706792831,0.46201507944530984,0.4691057102310214,1,2
62908,0.0,0.0,43.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,6.5,0.039688368656950676,0.42826964653755134,0.31228740630979307,0,1
89018,0.0,0.0,61.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,10.31,0.044174720395762805,0.4725771457385657,0.3908665979233798,0,2
22368,0.0,0.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,4.15,0.03656821378340366,0.4388185654008439,0.5161153094711983,1,2
19237,0.0,0.0,42.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,1.0,0.0,0.0,1.0,0.0,32.85,0.025895120402920357,0.3596544500405606,0.39634056454435923,0,2
77527,0.5,0.0,27.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,28.44,0.03125,0.5381944444444444,0.5827966138832998,1,2
2A272,0.0,0.0,51.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,1.0,0.0,0.33,0.67,0.0,200.4,0.07086089412367118,0.43252342287781714,0.5054889815064079,1,2
76188,0.0,0.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.88,0.0273109243697479,0.4831932773109244,0.2519371746949009,0,1
36081,0.0,0.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,15.72,0.046885234898138214,0.32099536728721395,0.07892226449349798,0,1
91599,0.0,0.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.52,0.03785978101672169,0.4977902702369407,0.2519371746949009,0,1
40157,0.0,0.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,112.95,0.03858788617292426,0.3626421781363778,0.2839150591867106,0,1
80703,0.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,8.69,0.05339805825242709,0.5194174757281577,0.07892226449349798,0,1
63044,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,11.2,0.04239108838039977,0.5064649131284266,0.35462826976580825,0,2
63214,0.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.28,0.05315787647338153,0.5051794175730321,0.2519371746949009,0,1
11102,1.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,9.47,0.07549046925556577,0.4750878400548824,0.35462826976580825,0,2
61038,0.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,1.71,0.04915578524860641,0.35757572106014035,0.21716853553612048,0,1
72350,0.0,0.5,60.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,2.0,1.0,0.0,0.5,0.5,0.0,22.79,0.030759162303664888,0.4911649214659686,0.4430626802022583,1,2
32304,0.0,0.0,81.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.17,0.06896551724137931,0.4103448275862069,0.5038743493898019,1,2
22251,0.0,0.0,22.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,33.63,0.03749903330224438,0.44596912028321783,0.5827966138832998,1,2
74278,1.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.81,0.05010065034146714,0.5119632980367251,0.07892226449349798,0,1
58274,0.0,0.0,44.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.3,0.05217391304347826,0.391304347826087,0.2519371746949009,0,1
74157,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,9.17,0.025214766612972832,0.5083120510470298,0.07892226449349798,0,1
13069,0.0,0.0,48.0,0.2,0.4,0.2,0.2,0.8,0.0,0.0,0.0,0.2,0.4,0.6,9.0,1.0,0.0,0.44,0.56,0.0,19.11,0.03944906642134328,0.4622310516413693,0.5408660359717214,1,2
77101,0.0,0.0,59.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.5,0.5,0.0,13.03,0.0618981419857142,0.5017243415896341,0.37634670150982114,0,2
70310,0.0,0.0,41.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,3.0,0.0,0.4,0.6,0.0,24.31,0.07536726001106463,0.42287014384995775,0.7823676182833526,1,3
51076,0.0,0.0,60.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,4.0,0.0,0.0,0.25,0.75,0.0,16.45,0.039251809778019724,0.47887901739714744,0.40978170368189687,1,2
84089,0.33,0.0,49.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,6.0,0.0,1.0,0.17,0.83,0.0,66.23,0.06633478354489468,0.4752830823386934,0.5865362091714779,1,2
61230,0.0,0.0,33.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.67,0.33,0.0,151.76,0.05401389403231223,0.4150686559201072,0.6617188783767978,1,2
34225,0.0,0.0,28.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.4,0.6,0.0,28.27,0.07178136318735594,0.43068817912413565,0.5773355141473684,1,2
62842,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,10.67,0.059912725557259114,0.4434485198726265,0.5060803774619531,1,2
63023,0.0,0.0,47.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,3.0,1.0,0.0,0.33,0.67,0.0,33.42,0.056364289056983284,0.43136840199363663,0.4585446015047195,1,2
87002,0.0,0.0,31.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.0,1.0,0.0,0.75,0.25,0.0,57.83,0.0381393718604266,0.44075717766344175,0.567786033787115,1,2
43132,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,44.95,0.03044982698961938,0.4982698961937716,0.07892226449349798,0,1
14243,0.0,0.0,77.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,5.98,0.030571632654465407,0.3434106049447505,0.45500295889164705,1,2
95529,0.0,0.5,33.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,3.0,0.0,0.0,0.0,1.0,0.0,4.74,0.041187302861037646,0.4630889622147598,0.21716853553612048,0,1
61293,0.0,0.0,83.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8.6,0.07373641945905564,0.38300648311838675,0.2839150591867106,0,1
14578,0.0,0.0,33.0,0.25,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,10.0,10.0,0.0,0.1,0.8,0.0,49.11,0.04099760372152419,0.4269846939742603,0.6309567808199967,1,2
68207,0.0,0.0,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,4.94,0.04466744295680976,0.48431386113176184,0.31228740630979307,0,1
77221,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.26,0.03387120797828881,0.5170763807450498,0.0,0,1
33393,0.5,0.0,40.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.33,0.67,0.0,28.27,0.055250979889549044,0.420719786639295,0.6095792290466171,1,2
12154,1.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,41.57,0.05248021443882068,0.4777174481554007,0.0,0,1
42168,0.0,0.0,42.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.75,0.0,0.0,32.16,0.039058319957196365,0.4695024077046549,0.5398348833750377,1,2
29101,0.5,0.0,63.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,10.98,0.05135614669316164,0.4393411161198015,0.33085943918839883,0,1
61095,0.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,6.25,0.03018867924528302,0.4528301886792453,0.25355180681150685,0,1
45033,0.0,0.0,48.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.13,0.04884836010305067,0.4864992946060054,0.5038743493898019,1,2
59643,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.17,0.046025104602510546,0.49372384937238395,0.2839150591867106,0,1
83059,0.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.5,0.5,10.33,0.06650601736436278,0.4428483470401741,0.44826550140050686,1,2
38042,0.5,0.0,44.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,14.08,0.03812316715542522,0.4633431085043988,0.573907434446963,1,2
33423,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16.3,0.07037643207855974,0.5057283142389526,0.4265667170129099,1,2
68082,0.0,0.67,38.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,6.0,1.0,0.0,0.17,0.83,0.0,36.59,0.061528359832167735,0.47406433837012113,0.48375489337565175,1,2
17310,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,4.0,2.0,0.0,0.25,0.75,0.0,23.83,0.04803481631182806,0.4453857675324012,0.5089758175603563,1,2
89311,0.0,0.0,42.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,3.0,0.0,0.33,0.67,0.0,23.84,0.043929473253597195,0.462299211847528,0.560696335278853,1,2
59585,0.0,1.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.5,0.0,4.61,0.04676414409865974,0.4920284704654949,0.07892226449349798,0,1
57428,0.0,0.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.95,0.06939439697291973,0.4305463268078823,0.07892226449349798,0,1
22228,0.0,0.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,40.36,0.04716522691216799,0.4252385978683762,0.27678127609214237,0,1
31364,0.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,6.35,0.0369079362614307,0.515700607768601,0.2839150591867106,0,1
87150,0.0,0.0,66.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,23.06,0.04070635816536031,0.45490808808410604,0.2839150591867106,0,1
78068,0.0,1.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,14.84,0.05046202386217159,0.47907436940955483,0.5054889815064079,1,2
76419,1.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.19,0.054878048780487805,0.5182926829268293,0.2519371746949009,0,1
30232,0.0,0.0,43.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,9.75,0.06815169624934299,0.4841684919823104,0.3492590846360179,0,2
60358,0.0,0.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,13.9,0.034942021006311406,0.5315475838206052,0.18735771072552154,0,1
14650,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.43,0.05789473684210526,0.48947368421052634,0.33085943918839883,0,1
47120,0.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,7.5,0.06862745098039216,0.46078431372549017,0.5287184507870433,1,2
21378,0.0,0.0,82.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.49,0.10526315789473688,0.5578947368421053,0.5038743493898019,1,2
47034,0.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.92,0.06951026856240126,0.4802527646129542,0.5038743493898019,1,2
62801,1.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.75,0.032527495570799224,0.4610269629257093,0.2519371746949009,0,1
58160,1.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,24.41,0.027432644269139366,0.4683032026287809,0.3492590846360179,0,2
12219,0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,17.48,0.045092838196286435,0.3846153846153857,0.35462826976580825,0,2
76111,0.0,0.0,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,7.21,0.029950083194675542,0.46921797004991683,0.2839150591867106,0,1
40059,0.0,0.0,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,14.68,0.05620915032679738,0.4692810457516343,0.31228740630979307,0,1
41045,0.0,0.0,36.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,26.84,0.06225084008150576,0.45685176267602134,0.2519371746949009,0,1
27036,0.0,0.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,3.73,0.044362292051756,0.4528650646950091,0.13892942322847873,0,1
62261,0.0,0.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,7.0,1.0,0.0,0.29,0.71,0.0,13.16,0.06665882771135678,0.4090314134167483,0.568247990215174,1,2
61324,0.0,0.0,38.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,42.36,0.04388984509466437,0.3640275387263339,0.4585446015047195,1,2
69013,0.0,0.24,45.0,0.5882352941176471,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.6470588235294118,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.47058823529411764,0.5294117647058824,34.0,8.0,0.0,0.03,0.94,0.0,17.52,0.04503807493082602,0.4698161561885527,0.9012538867588533,1,3
63109,0.0,0.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,3.57,0.03820956363647742,0.4741252738620626,0.07892226449349798,0,1
38169,0.09,0.0,35.0,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.2727272727272727,19.0,7.0,1.0,0.11,0.68,0.16,6.74,0.07168049597930033,0.47899966378457626,0.8522116610856076,1,3
71142,0.0,0.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,22.73,0.028340080971659916,0.3927125506072875,0.31228740630979307,0,1
33032,0.0,0.0,31.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,9.0,2.0,2.0,0.33,0.56,0.0,10.28,0.07836546804965216,0.48253456447731663,0.5413800339263244,1,2
71161,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.04457645719612947,0.4648717006657116,0.2519371746949009,0,1
95256,0.22,0.33,38.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.4444444444444444,13.0,3.0,1.0,0.15,0.77,0.0,3.35,0.03855409399146619,0.49999652521904553,0.6619698127696012,1,2
22250,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.02,0.06688987155784688,0.35344834275129633,0.4691057102310214,1,2
69115,0.09,0.36,38.0,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.36363636363636365,23.0,4.0,0.0,0.04,0.78,0.0,5.52,0.05535644648464094,0.43001169045704574,0.8129771482968522,1,3
49373,0.0,0.0,45.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,5.0,0.0,0.0,0.4,0.2,0.0,178.86,0.03544092867668609,0.45776003438153806,0.5504814746021978,1,2
60024,0.0,0.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,7.27,0.04607532243176046,0.45916551016353707,0.07892226449349798,0,1
38048,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.43,0.02702702702702703,0.46691519105312207,0.0,0,1
84003,0.0,0.0,38.0,0.25,0.375,0.125,0.25,0.375,0.25,0.25,0.0,0.125,0.625,0.375,11.0,7.0,3.0,0.09,0.91,0.0,44.57,0.09190601180591737,0.4078269478989336,0.8630715264314213,1,3
59606,0.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.5,0.0,13.82,0.09461742453364616,0.4398015248244604,0.31228740630979307,0,1
12272,0.0,0.0,66.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.98,0.036608863198458574,0.45857418111753373,0.5038743493898019,1,2
51535,0.0,0.0,35.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,4.0,0.0,0.0,0.25,0.75,0.0,22.82,0.06582656820930344,0.43068567176882644,0.25355180681150685,0,1
27568,0.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,17.5,0.044444444444444446,0.4626262626262626,0.4430626802022583,1,2
69296,0.11,0.56,39.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.3333333333333333,16.0,5.0,0.0,0.19,0.81,0.0,8.1,0.034853454089452104,0.4822210758670228,0.7756374345227111,1,3
56022,0.0,0.0,58.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.25,0.75,0.0,25.88,0.03373360852629646,0.483984586446947,0.6431468454981919,1,2
43183,0.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,6.11,0.06542056074766354,0.47663551401869114,0.4265667170129099,1,2
